member_id,R,F,M,r_grade,f_grade,m_grade
2042749706@k,159,1,38100.0,3,1,1
2042794165@k,214,2,98575.0,2,2,2
2042807139@k,91,1,14900.0,3,1,1
20428438@n,76,2,49300.0,4,2,1
2042903121@k,338,1,34512.0,1,1,1
2042904790@k,76,1,61800.0,4,1,2
2042905913@k,166,2,88126.0,3,2,2
2042907940@k,203,1,109549.0,2,1,3
2042920557@k,76,1,16700.0,4,1,1
2043007180@k,96,1,7200.0,3,1,1
2043025362@k,254,1,38700.0,2,1,1
2043027927@k,243,1,38700.0,2,1,1
2043032983@k,204,1,45200.0,2,1,1
2043074447@k,346,1,68400.0,1,1,2
2043236934@k,106,3,99380.0,3,3,2
2043342933@k,155,3,189110.0,3,3,3
2043405553@k,294,1,40700.0,1,1,1
20434653@n,210,3,166650.0,2,3,3
2043612245@k,322,1,66800.0,1,1,2
2043646654@k,32,3,98560.0,4,3,2
2043674509@k,7,3,97767.0,4,3,2
2043791085@k,172,3,104423.0,3,3,3
2043796748@k,36,1,39972.0,4,1,1
2043870027@k,33,5,79700.0,4,4,2
204387099@n,208,2,71200.0,2,2,2
2043918686@k,364,1,34700.0,1,1,1
2043926218@k,202,2,70330.0,2,2,2
2043951091@k,181,1,38192.0,2,1,1
2044033519@k,24,2,60916.0,4,2,2
2044034001@k,217,2,73726.0,2,2,2
2044054911@k,349,1,37769.0,1,1,1
2044113182@k,197,1,45718.0,2,1,1
2044171739@k,195,1,41900.0,2,1,1
2044223525@k,277,1,45700.0,1,1,1
2044271883@k,106,1,10676.0,3,1,1
2044506650@k,147,1,17900.0,3,1,1
2044646401@k,66,2,80375.0,4,2,2
2044685065@k,106,2,54500.0,3,2,2
2044692004@k,97,1,40160.0,3,1,1
2044698496@k,350,1,13900.0,1,1,1
2044737499@k,201,1,150478.0,2,1,3
2044765704@k,66,4,103491.0,4,3,3
20448069@n,76,1,32400.0,4,1,1
20448537@n,115,2,72703.0,3,2,2
20449020@n,69,1,24300.0,4,1,1
2044939087@k,97,1,12793.0,3,1,1
2044945208@k,59,2,74789.0,4,2,2
2045009526@k,167,1,36242.0,3,1,1
2045074249@k,11,2,70413.0,4,2,2
2045190210@k,363,1,27300.0,1,1,1
2045283805@k,207,2,82780.0,2,2,2
2045389296@k,126,1,40823.0,3,1,1
2045417319@k,219,1,36500.0,2,1,1
2045428648@k,334,1,43600.0,1,1,1
2045523798@k,289,1,37539.0,1,1,1
2045575895@k,200,2,34800.0,2,2,1
2045642197@k,295,1,38700.0,1,1,1
2045825423@k,83,2,65700.0,4,2,2
2045847118@k,310,1,41800.0,1,1,1
2045939132@k,93,1,22400.0,3,1,1
2045994680@k,79,1,37592.0,4,1,1
2046073641@k,30,4,138179.0,4,3,3
2046125655@k,61,2,85223.0,4,2,2
2046125753@k,230,1,50723.0,2,1,1
2046211631@k,131,2,74800.0,3,2,2
2046219560@k,6,2,70643.0,4,2,2
2046232938@k,229,1,36100.0,2,1,1
2046273294@k,2,3,109842.0,4,3,3
2046348135@k,356,1,33700.0,1,1,1
2046369115@k,127,1,42798.0,3,1,1
2046504350@k,308,1,26500.0,1,1,1
2046612016@k,337,1,28700.0,1,1,1
2046693965@k,164,1,151000.0,3,1,3
2046982605@k,288,3,53512.0,1,3,2
2047027997@k,337,1,35900.0,1,1,1
2047306467@k,352,1,16164.0,1,1,1
2047588833@k,309,1,113500.0,1,1,3
2047608936@k,113,1,111125.0,3,1,3
2047630016@k,307,2,97912.0,1,2,2
2047735887@k,70,2,96524.0,4,2,2
2047875295@k,321,1,38700.0,1,1,1
2047876951@k,203,1,12500.0,2,1,1
2048191724@k,76,1,40700.0,4,1,1
2048227384@k,70,2,65462.0,4,2,2
2048678120@k,310,1,12900.0,1,1,1
2048686237@k,358,1,35700.0,1,1,1
2048853794@k,84,1,41000.0,4,1,1
2048990156@k,125,1,40769.0,3,1,1
2049116342@k,343,1,14400.0,1,1,1
2049126048@k,157,1,37868.0,3,1,1
2049127097@k,331,1,35500.0,1,1,1
2049350369@k,320,1,17400.0,1,1,1
2049446071@k,49,1,50200.0,4,1,1
2049592089@k,75,3,76794.0,4,3,2
2050207202@k,261,2,68430.0,2,2,2
2050216942@k,214,1,34923.0,2,1,1
2050280024@k,23,1,13900.0,4,1,1
20504237@n,126,1,41000.0,3,1,1
2050458985@k,226,1,12900.0,2,1,1
2050465486@k,70,2,91374.0,4,2,2
2050479544@k,349,1,31500.0,1,1,1
2050586376@k,152,1,40400.0,3,1,1
20506126@n,42,1,64300.0,4,1,2
2050789161@k,208,1,52000.0,2,1,1
2051112318@k,221,1,37700.0,2,1,1
2051254167@k,343,1,64400.0,1,1,2
2051314069@k,135,1,37799.0,3,1,1
2051356194@k,114,2,95137.0,3,2,2
2051402261@k,313,1,17400.0,1,1,1
2051492725@k,260,1,26700.0,2,1,1
2051496279@k,279,1,38700.0,1,1,1
2051512692@k,218,2,85231.0,2,2,2
2051566832@k,284,1,35900.0,1,1,1
2051573998@k,257,1,41500.0,2,1,1
2051596547@k,352,1,45300.0,1,1,1
2051611734@k,357,1,35721.0,1,1,1
2051711310@k,237,1,36435.0,2,1,1
2051817455@k,221,1,41100.0,2,1,1
2051932133@k,267,1,37061.0,2,1,1
205219669@n,303,1,15400.0,1,1,1
2052200090@k,267,1,33011.0,2,1,1
2052345181@k,352,1,40700.0,1,1,1
2052472031@k,198,2,148272.0,2,2,3
2052613397@k,210,1,46723.0,2,1,1
2052662159@k,178,1,36989.0,3,1,1
2052705136@k,67,1,31008.0,4,1,1
2052743820@k,204,1,45655.0,2,1,1
2052810644@k,287,2,71538.0,1,2,2
2052835247@k,274,1,30690.0,2,1,1
2052843623@k,199,1,32900.0,2,1,1
2052971684@k,237,1,97163.0,2,1,2
2053112727@k,54,1,37754.0,4,1,1
2053265432@k,120,3,109228.0,3,3,3
2053325489@k,315,1,35769.0,1,1,1
2053330897@k,308,1,17400.0,1,1,1
2053345062@k,263,1,42600.0,2,1,1
2053439115@k,321,1,36630.0,1,1,1
2053501075@k,118,1,22600.0,3,1,1
2053710519@k,132,3,102004.0,3,3,2
2053767758@k,92,3,45964.0,3,3,1
2053873904@k,288,1,38700.0,1,1,1
2053969108@k,167,1,40739.0,3,1,1
2053995016@k,302,1,38700.0,1,1,1
2054003440@k,85,4,148082.0,4,3,3
2054026112@k,306,1,133470.0,1,1,3
20540387@n,65,1,32400.0,4,1,1
2054044203@k,282,1,43600.0,1,1,1
2054068557@k,358,1,47900.0,1,1,1
2054138750@k,232,1,37800.0,2,1,1
2054186510@k,6,1,24029.0,4,1,1
2054363549@k,358,1,7500.0,1,1,1
2054383426@k,212,2,182629.0,2,2,3
2054484370@k,28,3,108200.0,4,3,3
2054544245@k,319,1,30800.0,1,1,1
2054554415@k,295,1,27506.0,1,1,1
2054555057@k,97,2,67600.0,3,2,2
2054599005@k,197,1,44300.0,2,1,1
2054779612@k,204,1,47300.0,2,1,1
2054797422@k,352,1,64100.0,1,1,2
2054802590@k,356,1,34400.0,1,1,1
2054859206@k,355,1,28465.0,1,1,1
2054862153@k,34,3,110848.0,4,3,3
2054898660@k,66,1,32900.0,4,1,1
2054904412@k,204,1,113000.0,2,1,3
2055040946@k,336,1,17400.0,1,1,1
2055060130@k,164,3,253015.0,3,3,4
2055073405@k,16,4,107336.0,4,3,3
2055299099@k,65,2,54939.0,4,2,2
2055427764@k,348,1,35739.0,1,1,1
2055541670@k,111,3,298400.0,3,3,4
2055590702@k,254,1,17400.0,2,1,1
2055630906@k,270,1,17400.0,2,1,1
2055661188@k,334,1,44000.0,1,1,1
2055893816@g,153,1,48800.0,3,1,1
2055955649@k,301,2,33800.0,1,2,1
2055958749@k,90,1,26903.0,3,1,1
2056024369@k,238,2,34800.0,2,2,1
2056041027@k,304,1,35793.0,1,1,1
2056070980@k,224,2,62100.0,2,2,2
2056086641@k,74,2,71753.0,4,2,2
2056111886@k,255,1,36630.0,2,1,1
2056113800@k,337,1,37323.0,1,1,1
2056203712@k,163,1,36800.0,3,1,1
2056355208@k,72,1,139761.0,4,1,3
2056429428@k,348,1,35900.0,1,1,1
2056498235@k,337,1,35900.0,1,1,1
2056504810@k,297,1,29180.0,1,1,1
2056534190@k,358,1,15400.0,1,1,1
2056546927@k,284,1,29369.0,1,1,1
2056642124@k,84,5,300800.0,4,4,4
2056663966@k,283,1,34532.0,1,1,1
2056692200@k,58,1,33400.0,4,1,1
2056725803@k,204,2,60030.0,2,2,2
2057363490@k,7,2,76539.0,4,2,2
2057583692@k,3,1,23100.0,4,1,1
2057592695@k,227,1,39494.0,2,1,1
2057738243@k,296,1,35700.0,1,1,1
2057738910@k,346,1,38700.0,1,1,1
2057754767@k,49,3,123199.0,4,3,3
2057764@n,50,1,41000.0,4,1,1
2057781601@k,268,2,75130.0,2,2,2
2058006044@k,231,1,112339.0,2,1,3
2058186914@k,118,1,37000.0,3,1,1
2058226873@k,194,1,31465.0,2,1,1
2058232598@k,346,1,36630.0,1,1,1
2058731690@k,216,2,136036.0,2,2,3
2058795354@k,311,1,51600.0,1,1,1
20588685@n,194,1,40900.0,2,1,1
2058942236@k,305,1,30800.0,1,1,1
2059155466@k,144,1,37835.0,3,1,1
2059183741@k,321,1,33400.0,1,1,1
2059217066@k,322,1,17400.0,1,1,1
2059252902@k,132,1,41800.0,3,1,1
2059256135@k,204,1,34839.0,2,1,1
2059262717@k,265,1,35500.0,2,1,1
2059299515@k,299,1,15900.0,1,1,1
20593733@n,134,1,37900.0,3,1,1
2059416277@k,276,1,7500.0,1,1,1
205941716@n,114,1,22000.0,3,1,1
20594266@n,33,1,24800.0,4,1,1
2059427537@k,361,1,4500.0,1,1,1
2059491250@k,52,2,86713.0,4,2,2
2059697794@k,244,2,57200.0,2,2,2
2059723754@k,233,1,15900.0,2,1,1
2059936642@k,217,1,34000.0,2,1,1
2059997050@k,166,3,48464.0,3,3,1
2060042804@k,335,1,15800.0,1,1,1
2060104011@k,70,1,26800.0,4,1,1
2060183135@k,70,2,64265.0,4,2,2
2060277454@k,364,1,29520.0,1,1,1
2060289784@k,277,2,94033.0,1,2,2
2060641353@k,210,1,47400.0,2,1,1
2060643528@k,177,1,40739.0,3,1,1
2060647634@k,182,2,30800.0,2,2,1
2060656712@k,215,2,78050.0,2,2,2
2061030072@k,338,1,66600.0,1,1,2
2061219081@k,106,3,103856.0,3,3,3
2061249955@k,216,2,40966.0,2,2,1
20612988@n,276,1,30793.0,1,1,1
2061468341@k,263,1,35500.0,2,1,1
2061581034@k,43,3,108900.0,4,3,3
2061673486@k,125,1,17900.0,3,1,1
20617281@n,64,1,15500.0,4,1,1
2061775389@k,297,1,38700.0,1,1,1
2061813456@k,323,1,41949.0,1,1,1
2061842837@k,67,3,44050.0,4,3,1
2061926441@k,238,1,32400.0,2,1,1
2061932126@k,190,2,71437.0,2,2,2
2062068816@k,245,1,35228.0,2,1,1
2062069001@k,324,1,205000.0,1,1,4
2062075638@k,227,1,57870.0,2,1,2
2062100993@k,147,2,100864.0,3,2,2
2062110697@k,296,1,46260.0,1,1,1
2062159374@k,317,1,38700.0,1,1,1
2062160867@k,119,1,31800.0,3,1,1
2062192727@k,20,1,20950.0,4,1,1
2062212@n,182,1,72500.0,2,1,2
2062221762@k,302,1,36900.0,1,1,1
2062278143@k,274,1,64800.0,2,1,2
206228330@n,162,1,13900.0,3,1,1
2062340170@k,199,1,31769.0,2,1,1
2062430089@k,288,1,38900.0,1,1,1
2062497239@k,336,1,37493.0,1,1,1
2062571995@k,62,1,25200.0,4,1,1
2062685716@k,225,1,34834.0,2,1,1
2062727892@k,261,2,75767.0,2,2,2
2062812172@k,204,4,75755.0,2,3,2
2062815038@k,135,2,71737.0,3,2,2
2062817681@k,237,1,37569.0,2,1,1
2062822339@k,140,3,105505.0,3,3,3
2062823477@k,110,2,74700.0,3,2,2
2062983485@k,297,1,30465.0,1,1,1
2063192536@k,287,1,46948.0,1,1,1
2063327131@k,345,1,35769.0,1,1,1
2063332211@k,236,1,37700.0,2,1,1
2063368345@k,42,1,24900.0,4,1,1
2063370871@k,345,1,12810.0,1,1,1
2063392596@k,306,1,15900.0,1,1,1
2063397930@k,329,1,37539.0,1,1,1
2063417584@k,154,2,70113.0,3,2,2
20634530@n,29,1,40900.0,4,1,1
2063457503@k,66,3,96451.0,4,3,2
2063468246@k,282,1,35010.0,1,1,1
20635099@n,235,1,36900.0,2,1,1
2063737866@k,57,2,70900.0,4,2,2
2063779360@k,310,1,28666.0,1,1,1
2063962142@k,296,1,45300.0,1,1,1
2064012228@k,335,1,36929.0,1,1,1
2064218106@k,272,4,105201.0,2,3,3
2064232523@k,264,1,16900.0,2,1,1
2064419003@k,329,1,58152.0,1,1,2
2064494994@k,8,1,17900.0,4,1,1
2064534892@k,344,1,40700.0,1,1,1
2064642561@k,284,1,35064.0,1,1,1
2064658731@k,60,3,103408.0,4,3,3
2064794464@k,150,3,303773.0,3,3,4
2064800623@k,278,1,31900.0,1,1,1
2064833666@k,285,1,17400.0,1,1,1
2064843810@k,73,1,30400.0,4,1,1
2064898076@k,216,1,17100.0,2,1,1
2064935217@k,336,1,21202.0,1,1,1
2064936089@k,342,1,14400.0,1,1,1
2065072384@k,126,1,28900.0,3,1,1
2065133645@k,291,1,37539.0,1,1,1
2065146331@k,343,1,36491.0,1,1,1
2065154604@k,314,1,112369.0,1,1,3
2065163480@k,231,1,89370.0,2,1,2
2065180198@k,94,2,75313.0,3,2,2
2065180338@k,6,1,10900.0,4,1,1
2065185934@k,217,2,151581.0,2,2,3
2065311406@k,350,1,32600.0,1,1,1
2065374128@k,59,1,32335.0,4,1,1
2065590353@k,89,4,158445.0,3,3,3
2065639054@k,305,1,38700.0,1,1,1
2065679725@k,78,8,272744.0,4,4,4
2065803288@k,312,1,35929.0,1,1,1
2065894478@k,39,1,29900.0,4,1,1
2066005006@k,93,2,103629.0,3,2,3
2066023110@k,21,3,111103.0,4,3,3
2066083778@k,85,3,149300.0,4,3,3
2066128662@k,326,1,37700.0,1,1,1
2066184886@k,324,1,35067.0,1,1,1
2066225530@k,350,1,28465.0,1,1,1
2066319997@k,257,1,37500.0,2,1,1
2066337712@k,232,1,34302.0,2,1,1
2066424565@k,72,1,32323.0,4,1,1
2066426959@k,203,1,113722.0,2,1,3
2066436243@k,213,2,144695.0,2,2,3
2066478191@k,302,1,38700.0,1,1,1
2066480382@k,105,4,140478.0,3,3,3
2066499751@k,310,1,36900.0,1,1,1
206650884@n,62,1,35904.0,4,1,1
2066514245@k,243,2,81400.0,2,2,2
2066571072@k,178,1,40739.0,3,1,1
2066587917@k,225,2,99920.0,2,2,2
2066591684@k,70,3,105816.0,4,3,3
2066638734@k,301,1,65600.0,1,1,2
2066691262@k,30,2,59200.0,4,2,2
2066706103@k,209,3,125902.0,2,3,3
2066738503@k,181,2,83449.0,2,2,2
2066781618@k,15,1,38900.0,4,1,1
2066786821@k,110,1,36700.0,3,1,1
2066810161@k,5,2,75657.0,4,2,2
206689670@n,156,1,15400.0,3,1,1
2066928443@k,60,1,43100.0,4,1,1
20670062@n,342,1,38000.0,1,1,1
2067037396@k,111,1,35869.0,3,1,1
2067053676@k,284,1,37539.0,1,1,1
2067256889@k,273,1,17800.0,2,1,1
2067268300@k,18,4,164586.0,4,3,3
2067273000@k,156,1,36100.0,3,1,1
2067329881@k,15,2,53458.0,4,2,2
20674829@n,91,1,40900.0,3,1,1
2067633562@k,148,1,37835.0,3,1,1
2067635681@k,361,1,112369.0,1,1,3
2067669939@k,52,1,41900.0,4,1,1
2067699327@k,153,1,37400.0,3,1,1
2067814129@k,108,1,13900.0,3,1,1
2067921115@k,211,1,62200.0,2,1,2
2067976200@k,357,1,32700.0,1,1,1
2068067838@k,162,2,70139.0,3,2,2
2068426914@k,204,1,65400.0,2,1,2
2068455998@k,156,2,70722.0,3,2,2
2068520119@k,92,1,46032.0,3,1,1
2068735302@k,104,1,36700.0,3,1,1
2068788971@k,204,1,114000.0,2,1,3
2069003148@k,306,1,44300.0,1,1,1
2069043264@k,141,1,37900.0,3,1,1
20691574@n,23,1,62600.0,4,1,2
2069249280@k,27,2,80835.0,4,2,2
2069271046@k,321,1,37611.0,1,1,1
2069273786@k,277,1,64602.0,1,1,2
2069338576@k,273,2,138309.0,2,2,3
2069438984@k,277,1,39000.0,1,1,1
2069665386@k,58,3,105528.0,4,3,3
2069671632@k,96,1,40739.0,3,1,1
2069815661@k,292,1,100518.0,1,1,2
20698438@n,134,1,38900.0,3,1,1
2069853352@k,273,2,85400.0,2,2,2
2069983490@k,257,1,38700.0,2,1,1
2070242226@k,235,1,48865.0,2,1,1
2070392043@k,205,2,48400.0,2,2,1
2070422281@k,345,1,33700.0,1,1,1
2070476820@k,320,1,47900.0,1,1,1
2070477503@k,169,1,31800.0,3,1,1
2070480584@k,100,1,57039.0,3,1,2
2070496191@k,197,1,154000.0,2,1,3
2070499575@k,105,1,35722.0,3,1,1
2070506547@k,224,1,38700.0,2,1,1
2070559755@k,312,1,13900.0,1,1,1
2070568528@k,166,1,41000.0,3,1,1
2070579556@k,211,1,110665.0,2,1,3
20705851@n,131,1,40900.0,3,1,1
2070605646@k,211,2,47600.0,2,2,1
2070613103@k,79,1,6563.0,4,1,1
2070643883@k,42,1,20950.0,4,1,1
2070647471@k,57,1,17950.0,4,1,1
2070717036@k,167,1,41900.0,3,1,1
2070733994@k,288,1,37569.0,1,1,1
2070743674@k,66,1,32400.0,4,1,1
2070761017@k,224,1,46218.0,2,1,1
2070832329@k,259,1,37623.0,2,1,1
2070886515@k,85,2,74900.0,4,2,2
2070908110@k,138,1,42223.0,3,1,1
2070992740@k,190,2,240987.0,2,2,4
2071024084@k,328,1,30900.0,1,1,1
2071090563@k,249,1,35500.0,2,1,1
2071176716@k,328,1,35393.0,1,1,1
2071190962@k,317,1,36630.0,1,1,1
2071272416@k,222,1,48900.0,2,1,1
2071326357@k,248,1,17400.0,2,1,1
2071375691@k,165,3,105486.0,3,3,3
2071546564@k,276,1,38700.0,1,1,1
2071568255@k,93,2,71269.0,3,2,2
2071598197@k,252,1,38700.0,2,1,1
2071664075@k,356,1,17400.0,1,1,1
2071733168@k,351,1,30465.0,1,1,1
2071810898@k,86,1,58600.0,4,1,2
2071841193@k,99,2,73764.0,3,2,2
2071865331@k,233,1,37539.0,2,1,1
2071963330@k,326,1,17400.0,1,1,1
2071973473@k,359,1,12900.0,1,1,1
2072023291@k,204,4,210326.0,2,3,4
2072027637@k,89,3,107573.0,3,3,3
2072045285@k,253,1,36500.0,2,1,1
2072050014@k,268,1,36900.0,2,1,1
2072073193@k,163,1,60669.0,3,1,2
2072074352@k,73,1,29200.0,4,1,1
2072100213@k,204,1,30400.0,2,1,1
2072106858@k,362,1,31800.0,1,1,1
2072151214@k,267,1,15900.0,2,1,1
2072162356@k,353,1,27317.0,1,1,1
2072165313@k,195,1,50000.0,2,1,1
2072166393@k,351,1,22300.0,1,1,1
2072256294@k,7,2,78530.0,4,2,2
2072260988@k,295,2,178957.0,1,2,3
2072483905@k,277,1,30721.0,1,1,1
207257387@n,204,1,33700.0,2,1,1
20726325@n,145,1,35679.0,3,1,1
2072656538@k,229,1,112369.0,2,1,3
2072762423@k,114,1,114500.0,3,1,3
20728365@n,177,1,36290.0,3,1,1
20728639@n,136,1,43800.0,3,1,1
2072871089@k,227,1,51600.0,2,1,1
2072882482@k,246,1,33293.0,2,1,1
2072920852@k,201,1,46900.0,2,1,1
2072929758@k,332,2,70000.0,1,2,2
2073163145@k,2,2,78639.0,4,2,2
2073221476@k,24,2,79700.0,4,2,2
2073270109@k,121,1,42700.0,3,1,1
2073286232@k,193,1,40769.0,2,1,1
2073288609@k,100,2,78223.0,3,2,2
2073324408@k,345,1,10900.0,1,1,1
2073374928@k,199,1,15900.0,2,1,1
2073477725@k,78,1,37150.0,4,1,1
2073567390@k,269,1,12513.0,2,1,1
2073631965@k,231,1,17400.0,2,1,1
2073725404@k,86,1,36800.0,4,1,1
2073759840@k,356,1,31631.0,1,1,1
2073843827@k,324,1,14400.0,1,1,1
2073888628@k,39,2,58100.0,4,2,2
2073957014@k,161,1,41700.0,3,1,1
2073962171@k,8,2,128602.0,4,2,3
2073984959@k,35,3,166250.0,4,3,3
2074106742@k,349,1,41800.0,1,1,1
2074110490@k,165,1,23832.0,3,1,1
2074249785@k,310,1,36539.0,1,1,1
2074297611@k,6,1,25800.0,4,1,1
20743298@n,44,1,37900.0,4,1,1
2074393639@k,51,2,83802.0,4,2,2
20745442@n,136,1,40900.0,3,1,1
2074596648@k,228,1,43000.0,2,1,1
2074628857@k,12,3,126269.0,4,3,3
2074690991@k,201,2,65894.0,2,2,2
2074752935@k,337,1,38700.0,1,1,1
2074778241@k,35,1,41900.0,4,1,1
2074861227@k,169,2,101080.0,3,2,2
2074869453@k,62,2,68100.0,4,2,2
2074874674@k,197,1,150625.0,2,1,3
2074890902@k,155,1,40600.0,3,1,1
2074920556@k,224,3,48336.0,2,3,1
2074945224@k,226,1,38700.0,2,1,1
2074954775@k,356,1,36000.0,1,1,1
2074974460@k,225,2,66810.0,2,2,2
2074981686@k,362,1,40700.0,1,1,1
2075019689@k,321,1,42500.0,1,1,1
2075126007@k,275,1,100545.0,1,1,2
2075326261@k,309,1,15900.0,1,1,1
2075414514@k,104,1,55300.0,3,1,2
2075433032@k,266,1,37569.0,2,1,1
2075511359@k,205,1,36000.0,2,1,1
2075629450@k,267,1,14739.0,2,1,1
2075757840@k,112,1,58600.0,3,1,2
20757591@n,169,1,70700.0,3,1,2
2075774015@k,103,2,55300.0,3,2,2
2075806354@k,342,1,17400.0,1,1,1
2075835742@k,287,1,103700.0,1,1,3
2076011335@k,277,1,37669.0,1,1,1
2076061031@k,264,1,41595.0,2,1,1
2076167018@k,146,1,40769.0,3,1,1
2076348864@k,105,2,90489.0,3,2,2
2076366670@k,75,2,72008.0,4,2,2
2076429528@k,314,2,53800.0,1,2,2
2076455088@k,66,2,49200.0,4,2,1
2076464550@k,166,1,40767.0,3,1,1
2076477492@k,304,1,37569.0,1,1,1
2076480130@k,281,1,61500.0,1,1,2
2076490123@k,217,1,100900.0,2,1,2
2076501674@k,109,1,35839.0,3,1,1
2076520991@k,113,1,10268.0,3,1,1
2076598038@k,140,1,31622.0,3,1,1
2076617586@k,229,2,80388.0,2,2,2
2076662036@k,131,1,41900.0,3,1,1
2076811494@k,115,1,35071.0,3,1,1
2076831533@k,296,1,30900.0,1,1,1
2076977319@k,49,2,94123.0,4,2,2
2076978732@k,169,2,67300.0,3,2,2
20770672@n,116,1,22000.0,3,1,1
2077108180@k,258,2,74140.0,2,2,2
2077154236@k,356,1,37659.0,1,1,1
2077395539@k,232,2,69969.0,2,2,2
2077598352@k,105,4,128366.0,3,3,3
2077748699@k,261,1,37539.0,2,1,1
2077751507@k,68,2,126000.0,4,2,3
2077826056@k,361,1,33468.0,1,1,1
2077839021@k,28,2,72978.0,4,2,2
2077978774@k,354,1,29546.0,1,1,1
2078024591@k,339,1,37700.0,1,1,1
2078032756@k,217,3,103410.0,2,3,3
2078036585@k,254,1,41800.0,2,1,1
2078044029@k,115,1,45000.0,3,1,1
2078048188@k,243,2,73043.0,2,2,2
2078051431@k,241,1,34435.0,2,1,1
20780973@n,38,1,33900.0,4,1,1
2078100573@k,283,1,61200.0,1,1,2
2078107563@k,232,1,83293.0,2,1,2
2078153437@k,294,1,112339.0,1,1,3
2078174372@k,225,1,32323.0,2,1,1
2078309095@k,106,3,76507.0,3,3,2
2078468257@k,126,1,29900.0,3,1,1
2078513626@k,183,1,40289.0,2,1,1
2078526763@k,174,2,66650.0,3,2,2
2078652785@k,355,1,13900.0,1,1,1
2079027828@k,53,1,35900.0,4,1,1
20791893@n,217,1,45500.0,2,1,1
2079315268@g,215,1,35000.0,2,1,1
2079406860@k,0,2,37095.0,4,2,1
2079426069@k,295,1,44300.0,1,1,1
2079434650@k,70,1,16500.0,4,1,1
2079627482@k,216,2,51400.0,2,2,1
2079640153@k,99,1,38900.0,3,1,1
2079681687@k,163,1,27956.0,3,1,1
2079900290@k,264,1,17178.0,2,1,1
2080216024@k,230,1,53500.0,2,1,2
2080230868@k,347,1,32569.0,1,1,1
2080320439@k,192,1,49223.0,2,1,1
2080465209@k,213,2,139818.0,2,2,3
2080547560@k,169,1,30621.0,3,1,1
2080548246@k,31,2,76092.0,4,2,2
2080703189@k,225,2,63799.0,2,2,2
2080799700@k,321,1,46766.0,1,1,1
2080812382@k,36,10,456584.0,4,4,4
2080841323@k,314,1,39300.0,1,1,1
2080866317@k,23,1,19819.0,4,1,1
2080891788@k,112,1,8900.0,3,1,1
2080962052@k,216,1,14100.0,2,1,1
2080972938@k,307,1,43600.0,1,1,1
2080983525@k,140,1,31823.0,3,1,1
2081075075@k,217,2,156950.0,2,2,3
2081316258@k,107,1,34900.0,3,1,1
2081332474@k,340,1,28900.0,1,1,1
2081452706@k,115,4,153521.0,3,3,3
2081456708@k,283,1,14400.0,1,1,1
2081575743@k,204,1,32155.0,2,1,1
2081863573@k,333,1,35676.0,1,1,1
2081924257@k,227,1,37539.0,2,1,1
2081946576@k,162,1,40739.0,3,1,1
2081970556@k,267,1,30900.0,2,1,1
2081994385@k,78,3,115330.0,4,3,3
2082014936@k,364,1,40700.0,1,1,1
2082030347@k,239,1,37539.0,2,1,1
2082062785@k,352,1,38700.0,1,1,1
2082109694@k,249,1,37569.0,2,1,1
2082117253@k,330,1,35900.0,1,1,1
2082186536@k,131,3,113740.0,3,3,3
208219924@n,149,1,32900.0,3,1,1
2082226340@k,258,2,73085.0,2,2,2
2082246055@k,68,1,33400.0,4,1,1
2082248572@k,14,1,34900.0,4,1,1
2082271021@k,86,2,70130.0,4,2,2
2082280792@k,156,1,33700.0,3,1,1
2082287537@k,351,1,38700.0,1,1,1
2082293952@k,362,1,35500.0,1,1,1
2082306215@k,334,1,37800.0,1,1,1
2082311234@k,330,1,35900.0,1,1,1
2082344267@k,93,1,12898.0,3,1,1
2082362786@k,8,3,102818.0,4,3,3
2082412156@k,116,2,46291.0,3,2,1
2082496108@k,364,1,40400.0,1,1,1
2082735727@k,226,2,73114.0,2,2,2
2082738760@k,107,3,97493.0,3,3,2
2082783337@k,111,2,73413.0,3,2,2
20830597@n,92,1,20950.0,3,1,1
2083119853@k,174,2,68044.0,3,2,2
2083311266@k,45,2,57000.0,4,2,2
2083370477@k,321,1,12400.0,1,1,1
20834033@n,159,4,147785.0,3,3,3
2083415346@k,70,1,67450.0,4,1,2
20834580@n,27,2,92515.0,4,2,2
2083482802@k,297,1,31500.0,1,1,1
2083513882@k,327,1,42523.0,1,1,1
2083537676@k,249,1,38700.0,2,1,1
2083562090@k,92,2,108180.0,3,2,3
2083566716@k,334,1,40522.0,1,1,1
2083584609@k,91,3,108923.0,3,3,3
2083607417@k,212,1,109000.0,2,1,3
2083649612@k,310,1,34899.0,1,1,1
2083700445@k,221,1,37539.0,2,1,1
2083875781@k,223,2,114034.0,2,2,3
2083884715@k,23,3,112791.0,4,3,3
2083977913@k,45,1,24276.0,4,1,1
2084032@n,61,1,56123.0,4,1,2
20840517@n,85,1,153000.0,4,1,3
2084222960@k,322,1,32200.0,1,1,1
2084344523@k,307,1,5500.0,1,1,1
20844674@n,34,2,85800.0,4,2,2
2084577947@k,20,1,37000.0,4,1,1
2084651496@k,329,1,15900.0,1,1,1
2084699188@k,76,1,32000.0,4,1,1
2084730293@k,328,2,78759.0,1,2,2
2084907646@k,355,1,29500.0,1,1,1
2084964844@k,173,1,30800.0,3,1,1
2085060453@k,86,1,40769.0,4,1,1
2085063300@k,284,1,38900.0,1,1,1
2085069305@k,336,1,35769.0,1,1,1
2085133286@k,279,1,22300.0,1,1,1
2085159702@k,256,1,62300.0,2,1,2
